X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
7.90145e-005,3.17809
7.9017e-005,3.181
7.90222e-005,3.17665
7.90324e-005,3.16901
7.90529e-005,3.15268
7.90929e-005,2.86095
7.91329e-005,1.86234
7.91729e-005,1.26579
7.92129e-005,0.80061
7.92529e-005,0.559643
7.92929e-005,0.33639
7.93329e-005,0.25267
7.93729e-005,0.136104
7.94129e-005,0.119464
7.94529e-005,0.0500303
7.94929e-005,0.061569
7.95329e-005,0.0133033
7.95729e-005,0.0362182
7.96129e-005,7.08169e-008
7.96529e-005,0.0249136
7.96929e-005,-2.53729e-007
7.97329e-005,0.0196896
7.97729e-005,-3.7489e-007
7.98129e-005,0.0171168
7.98529e-005,-4.21875e-007
7.98929e-005,0.0157172
7.99329e-005,-4.32559e-007
7.99729e-005,0.0148519
8e-005,-4.21234e-007
8.00001e-005,-0.000174394
8.00003e-005,-0.000568276
8.00007e-005,-0.00151553
8.0001e-005,-0.00230986
